chrom	type	start	end	name	locus_tag	old_locus_tag	RefSeq	product
1	gene	1696903	1697154	SAUSA300_RS08425	SAUSA300_RS08425	SAUSA300_1545	YP_500199.1	30S ribosomal protein S20
1	gene	1697199	1698173	holA	SAUSA300_RS08430	SAUSA300_1546	YP_500200.1	DNA polymerase III subunit delta
1	gene	1698230	1700431	SAUSA300_RS08435	SAUSA300_RS08435	SAUSA300_1547	WP_001837660.1	DNA internalization-related competence protein ComEC/Rec2
1	gene	1700436	1700897	SAUSA300_RS08440	SAUSA300_RS08440	SAUSA300_1548	WP_000439692.1	ComE operon protein 2
1	gene	1700989	1701675	SAUSA300_RS08445	SAUSA300_RS08445	SAUSA300_1549	YP_500203.1	ComEA family DNA-binding protein
1	gene	1701715	1702431	SAUSA300_RS08450	SAUSA300_RS08450	SAUSA300_1550	YP_500204.1	class I SAM-dependent methyltransferase
1	gene	1702434	1702787	rsfS	SAUSA300_RS08455	SAUSA300_1551	YP_500205.1	ribosome silencing factor
1	gene	1702788	1703372	yqeK	SAUSA300_RS08460	SAUSA300_1552	YP_500206.1	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK
1	gene	1703362	1703931	nadD	SAUSA300_RS08465	SAUSA300_1553	YP_500207.1	nicotinate (nicotinamide) nucleotide adenylyltransferase
1	gene	1703934	1704224	yhbY	SAUSA300_RS08470	SAUSA300_1554	YP_500208.1	ribosome assembly RNA-binding protein YhbY
1	gene	1704228	1705034	aroE	SAUSA300_RS08475	SAUSA300_1555	YP_500209.1	shikimate dehydrogenase
1	gene	1705048	1706148	yqeH	SAUSA300_RS08480	SAUSA300_1556	YP_500210.1	ribosome biogenesis GTPase YqeH
1	gene	1706149	1706676	SAUSA300_RS08485	SAUSA300_RS08485	SAUSA300_1557	YP_500211.1	YqeG family HAD IIIA-type phosphatase
1	gene	1706696	1707382	mtnN	SAUSA300_RS08490	SAUSA300_1558	YP_500212.1	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
1	gene	1707696	1707965	SAUSA300_RS08500	SAUSA300_RS08500		YP_500214.1	hypothetical protein
1	gene	1708167	1708919	SAUSA300_RS08505	SAUSA300_RS08505	SAUSA300_1559	WP_000503564.1	enterotoxin
1	gene	1709333	1710553	SAUSA300_RS08510	SAUSA300_RS08510	SAUSA300_1560	YP_500216.1	Fic family protein
1	gene	1710842	1712071	SAUSA300_RS08515	SAUSA300_RS08515	SAUSA300_1561	YP_500217.1	divalent metal cation transporter
1	gene	1712084	1712836	pxpA	SAUSA300_RS08520	SAUSA300_1562	YP_500218.1	5-oxoprolinase subunit PxpA
1	gene	1712836	1714197	SAUSA300_RS08525	SAUSA300_RS08525	SAUSA300_1563	YP_500219.1	acetyl-CoA carboxylase biotin carboxylase subunit
1	gene	1714211	1714660	SAUSA300_RS08530	SAUSA300_RS08530	SAUSA300_1564	YP_500220.1	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
1	gene	1714662	1715672	SAUSA300_RS08535	SAUSA300_RS08535	SAUSA300_1565	WP_000023326.1	biotin-dependent carboxyltransferase family protein
1	gene	1715662	1716396	pxpB	SAUSA300_RS08540	SAUSA300_1566	WP_001617363.1	5-oxoprolinase subunit PxpB
1	gene	1716722	1717198	greA	SAUSA300_RS08545	SAUSA300_1567	YP_500223.1	transcription elongation factor GreA
1	gene	1717226	1717849	udk	SAUSA300_RS08550	SAUSA300_1568	YP_500224.1	uridine kinase
1	gene	1717849	1719117	SAUSA300_RS08555	SAUSA300_RS08555	SAUSA300_1569	WP_006190454.1	U32 family peptidase
1	gene	1719129	1720052	SAUSA300_RS08560	SAUSA300_RS08560	SAUSA300_1570	YP_500226.1	U32 family peptidase
1	gene	1720055	1720693	SAUSA300_RS08565	SAUSA300_RS08565	SAUSA300_1571	YP_500227.1	O-methyltransferase
1	gene	1720978	1721286	SAUSA300_RS08570	SAUSA300_RS08570	SAUSA300_1572	YP_500228.1	DUF1292 domain-containing protein
1	gene	1721301	1721729	ruvX	SAUSA300_RS08575	SAUSA300_1573	YP_500229.1	Holliday junction resolvase RuvX
1	gene	1721733	1721993	SAUSA300_RS08580	SAUSA300_RS08580	SAUSA300_1574	YP_500230.1	IreB family regulatory phosphoprotein
1	gene	1722056	1724686	alaS	SAUSA300_RS08585	SAUSA300_1575	YP_500231.1	alanine--tRNA ligase
1	gene	1725029	1727506	SAUSA300_RS08590	SAUSA300_RS08590	SAUSA300_1576	YP_500232.1	ATP-dependent RecD-like DNA helicase
1	gene	1727508	1728176	SAUSA300_RS08595	SAUSA300_RS08595	SAUSA300_1577	YP_500233.1	tetratricopeptide repeat protein
1	gene	1728638	1729756	mnmA	SAUSA300_RS08600	SAUSA300_1578	WP_001830892.1	tRNA 2-thiouridine(34) synthase MnmA
1	gene	1729757	1730899	SAUSA300_RS08605	SAUSA300_RS08605	SAUSA300_1579	YP_500236.1	cysteine desulfurase
1	gene	1731211	1732224	SAUSA300_RS08610	SAUSA300_RS08610	SAUSA300_1580	YP_500237.1	LLM class flavin-dependent oxidoreductase
1	gene	1732461	1732607	SAUSA300_RS08615	SAUSA300_RS08615	SAUSA300_1581	YP_500238.1	hypothetical protein
1	gene	1732647	1732829	SAUSA300_RS08620	SAUSA300_RS08620	SAUSA300_1582	YP_500239.1	CsbD family protein
1	gene	1732929	1733351	SAUSA300_RS08625	SAUSA300_RS08625	SAUSA300_1583	WP_002458938.1	Rrf2 family transcriptional regulator
1	gene	1733436	1734710	SAUSA300_RS08630	SAUSA300_RS08630	SAUSA300_1584	YP_500242.2	replication-associated recombination protein A
1	gene	1734871	1735644	SAUSA300_RS08635	SAUSA300_RS08635	SAUSA300_1585	YP_500243.1	tRNA threonylcarbamoyladenosine dehydratase
1	gene	1735644	1735772	SAUSA300_RS08640	SAUSA300_RS08640		YP_500244.1	hypothetical protein
1	gene	1735837	1736027	ssrS	SAUSA300_RS15370			
1	gene	1736105	1737871	aspS	SAUSA300_RS08645	SAUSA300_1586	YP_500245.1	aspartate--tRNA ligase
1	gene	1737887	1739149	SAUSA300_RS08650	SAUSA300_RS08650	SAUSA300_1587	YP_500246.1	histidine--tRNA ligase
1	gene	1739610	1740485	SAUSA300_RS08655	SAUSA300_RS08655	SAUSA300_1588	YP_500247.1	N-acetylmuramoyl-L-alanine amidase
1	gene	1740482	1740934	SAUSA300_RS08660	SAUSA300_RS08660	SAUSA300_1589	YP_500248.1	D-tyrosyl-tRNA(Tyr) deacylase
1	gene	1740946	1743135	SAUSA300_RS08665	SAUSA300_RS08665	SAUSA300_1590	YP_500249.1	bifunctional (p)ppGpp synthetase/guanosine-3'%2C5'-bis(diphosphate) 3'-pyrophosphohydrolase
1	gene	1743563	1744081	SAUSA300_RS08670	SAUSA300_RS08670	SAUSA300_1591	WP_009559512.1	adenine phosphoribosyltransferase
1	gene	1744103	1746376	recJ	SAUSA300_RS08675	SAUSA300_1592	YP_500251.1	single-stranded-DNA-specific exonuclease RecJ
1	gene	1746579	1748858	secDF	SAUSA300_RS08680	SAUSA300_1593	YP_500252.2	protein translocase subunit SecDF
1	gene	1749133	1749393	yajC	SAUSA300_RS08685	SAUSA300_1594	YP_500253.1	preprotein translocase subunit YajC
1	gene	1749412	1750551	tgt	SAUSA300_RS08690	SAUSA300_1595	WP_016425271.1	tRNA guanosine(34) transglycosylase Tgt
1	gene	1750574	1751599	queA	SAUSA300_RS08695	SAUSA300_1596	YP_500255.1	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
1	gene	1751601	1752605	ruvB	SAUSA300_RS08700	SAUSA300_1597	YP_500256.1	Holliday junction branch migration DNA helicase RuvB
1	gene	1752637	1753239	ruvA	SAUSA300_RS08705	SAUSA300_1598	YP_500257.1	Holliday junction branch migration protein RuvA
1	gene	1753253	1753708	SAUSA300_RS08710	SAUSA300_RS08710	SAUSA300_1599	YP_500258.1	ACT domain-containing protein
1	gene	1753721	1755013	obgE	SAUSA300_RS08715	SAUSA300_1600	WP_020444729.1	GTPase ObgE
1	gene	1755368	1755652	rpmA	SAUSA300_RS08720	SAUSA300_1601	WP_009382703.1	50S ribosomal protein L27
1	gene	1755664	1755984	SAUSA300_RS08725	SAUSA300_RS08725	SAUSA300_1602	WP_000633692.1	ribosomal-processing cysteine protease Prp
1	gene	1755990	1756298	rplU	SAUSA300_RS08730	SAUSA300_1603	WP_000457386.1	50S ribosomal protein L21
1	gene	1756465	1756995	mreD	SAUSA300_RS08735	SAUSA300_1604	YP_500263.1	rod shape-determining protein MreD
1	gene	1756995	1757837	mreC	SAUSA300_RS08740	SAUSA300_1605	YP_500264.1	rod shape-determining protein MreC
1	gene	1758037	1758156	SAUSA300_RS08745	SAUSA300_RS08745		YP_500265.1	hypothetical protein
1	gene	1758230	1758703	SAUSA300_RS08750	SAUSA300_RS08750	SAUSA300_1606	YP_500266.1	DUF4930 family protein
1	gene	1758863	1759060	SAUSA300_RS15375	SAUSA300_RS15375		YP_008530242.1	hypothetical protein
1	gene	1759177	1759461	SAUSA300_RS08755	SAUSA300_RS08755	SAUSA300_1607	YP_500267.1	hypothetical protein
1	gene	1759529	1760215	radC	SAUSA300_RS08760	SAUSA300_1608	WP_000692885.1	DNA repair protein RadC
1	gene	1760212	1760919	SAUSA300_RS08765	SAUSA300_RS08765	SAUSA300_1609	YP_500269.1	prepilin peptidase
1	gene	1761189	1762460	SAUSA300_RS08775	SAUSA300_RS08775	SAUSA300_1610	YP_500271.1	bifunctional folylpolyglutamate synthase/dihydrofolate synthase
1	gene	1762473	1765103	SAUSA300_RS08780	SAUSA300_RS08780	SAUSA300_1611	YP_500272.1	valine--tRNA ligase
1	gene	1765506	1766066	SAUSA300_RS08785	SAUSA300_RS08785	SAUSA300_1612	YP_500273.1	DNA-3-methyladenine glycosylase I
1	gene	1766289	1767362	SAUSA300_RS08790	SAUSA300_RS08790	SAUSA300_1613	YP_500274.1	AbrB family transcriptional regulator
1	gene	1767396	1767497	SAUSA300_RS08795	SAUSA300_RS08795		YP_500275.1	hypothetical protein
1	gene	1767558	1768844	hemL	SAUSA300_RS08800	SAUSA300_1614	YP_500276.1	glutamate-1-semialdehyde 2%2C1-aminomutase
1	gene	1768892	1769866	hemB	SAUSA300_RS08805	SAUSA300_1615	WP_001633925.1	porphobilinogen synthase
1	gene	1769869	1770537	SAUSA300_RS08810	SAUSA300_RS08810	SAUSA300_1616	YP_500278.1	uroporphyrinogen-III synthase
1	gene	1770559	1771485	hemC	SAUSA300_RS08815	SAUSA300_1617	YP_500279.1	hydroxymethylbilane synthase
1	gene	1771527	1772342	ccsA	SAUSA300_RS08820	SAUSA300_1618	YP_500280.1	cytochrome c biogenesis protein CcsA
1	gene	1772364	1773710	SAUSA300_RS08825	SAUSA300_RS08825	SAUSA300_1619	YP_500281.1	glutamyl-tRNA reductase
1	gene	1773927	1774517	SAUSA300_RS08830	SAUSA300_RS08830	SAUSA300_1620	YP_500282.1	YihA family ribosome biogenesis GTP-binding protein
1	gene	1774671	1775933	clpX	SAUSA300_RS08835	SAUSA300_1621	WP_001830765.1	ATP-dependent Clp protease ATP-binding subunit ClpX
1	gene	1776084	1777385	SAUSA300_RS08840	SAUSA300_RS08840	SAUSA300_1622	YP_500284.1	trigger factor
1	gene	1777433	1777543	SAUSA300_RS08845	SAUSA300_RS08845		YP_500285.1	hypothetical protein
1	gene	1777548	1778477	SAUSA300_RS08850	SAUSA300_RS08850	SAUSA300_1623	YP_500286.1	hypothetical protein
1	gene	1778496	1779104	SAUSA300_RS08855	SAUSA300_RS08855	SAUSA300_1624	YP_500287.1	NUDIX domain-containing protein
1	gene	1779246	1779602	rplT	SAUSA300_RS08865	SAUSA300_1625	YP_500289.1	50S ribosomal protein L20
1	gene	1779649	1779849	rpmI	SAUSA300_RS08870	SAUSA300_1626	WP_001830767.1	50S ribosomal protein L35
1	gene	1779878	1780405	infC	SAUSA300_RS08875	SAUSA300_1627	YP_500291.1	translation initiation factor IF-3
1	gene	1780634	1782127	SAUSA300_RS08880	SAUSA300_RS08880	SAUSA300_1628	YP_500292.1	amino acid permease
1	gene	1782553	1784490	thrS	SAUSA300_RS08885	SAUSA300_1629	YP_500293.1	threonine--tRNA ligase
1	gene	1784688	1784810	SAUSA300_RS08890	SAUSA300_RS08890		YP_500294.1	hypothetical protein
1	gene	1784903	1785823	dnaI	SAUSA300_RS08895	SAUSA300_1630	YP_500295.1	primosomal protein DnaI
1	gene	1785823	1787223	SAUSA300_RS08900	SAUSA300_RS08900	SAUSA300_1631	YP_500296.1	DnaD domain protein
1	gene	1787224	1787694	nrdR	SAUSA300_RS08905	SAUSA300_1632	YP_500297.1	transcriptional repressor NrdR
1	gene	1787904	1788929	gap	SAUSA300_RS08910	SAUSA300_1633	YP_500298.1	type I glyceraldehyde-3-phosphate dehydrogenase
1	gene	1789099	1789722	SAUSA300_RS08915	SAUSA300_RS08915	SAUSA300_1634	YP_500299.1	dephospho-CoA kinase
1	gene	1789738	1790610	mutM	SAUSA300_RS08920	SAUSA300_1635	YP_500300.1	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase
1	gene	1790626	1793256	polA	SAUSA300_RS08925	SAUSA300_1636	YP_500301.1	DNA polymerase I
1	gene	1793550	1795037	SAUSA300_RS08930	SAUSA300_RS08930	SAUSA300_1637	YP_500302.1	hypothetical protein
1	gene	1795536	1797197	SAUSA300_RS08935	SAUSA300_RS08935	SAUSA300_1638	YP_500303.1	HAMP domain-containing sensor histidine kinase
1	gene	1797197	1797901	SAUSA300_RS08940	SAUSA300_RS08940	SAUSA300_1639	YP_500304.1	response regulator transcription factor
1	gene	1798291	1799559	icd	SAUSA300_RS08950	SAUSA300_1640	YP_500306.1	NADP-dependent isocitrate dehydrogenase
1	gene	1799608	1800729	SAUSA300_RS08955	SAUSA300_RS08955	SAUSA300_1641	WP_001662816.1	citrate synthase
1	gene	1801077	1802438	SAUSA300_RS08960	SAUSA300_RS08960	SAUSA300_1642	YP_500308.1	amino acid permease
1	pseudogene	1802471	1804122	SAUSA300_RS15380	SAUSA300_RS15380	SAUSA300_1643	WP_000277741.1	IS1182 family transposase
1	gene	1804763	1806520	pyk	SAUSA300_RS08975	SAUSA300_1644	YP_500311.1	pyruvate kinase
1	gene	1806542	1807510	pfkA	SAUSA300_RS08980	SAUSA300_1645	WP_002462395.1	6-phosphofructokinase
1	gene	1807779	1808723	SAUSA300_RS08985	SAUSA300_RS08985	SAUSA300_1646	YP_500313.1	acetyl-CoA carboxylase carboxyltransferase subunit alpha
1	gene	1808723	1809580	SAUSA300_RS08990	SAUSA300_RS08990	SAUSA300_1647	YP_500314.1	acetyl-CoA carboxylase carboxyltransferase subunit beta
1	gene	1809775	1811004	SAUSA300_RS08995	SAUSA300_RS08995	SAUSA300_1648	YP_500315.1	NAD-dependent malic enzyme 4
1	gene	1811454	1814651	SAUSA300_RS09000	SAUSA300_RS09000	SAUSA300_1649	YP_500316.1	DNA polymerase III subunit alpha
1	gene	1814672	1815613	pde2	SAUSA300_RS09005	SAUSA300_1650	YP_500317.1	pApA hydrolase Pde2
1	gene	1815874	1817172	SAUSA300_RS09010	SAUSA300_RS09010	SAUSA300_1651	YP_500318.1	CBS domain-containing protein
1	gene	1817377	1817790	SAUSA300_RS09015	SAUSA300_RS09015	SAUSA300_1652	YP_500319.1	universal stress protein
1	gene	1818095	1818784	SAUSA300_RS09020	SAUSA300_RS09020	SAUSA300_1653	YP_500320.1	metal-dependent hydrolase
1	gene	1818959	1820014	SAUSA300_RS09025	SAUSA300_RS09025	SAUSA300_1654	YP_500321.1	aminopeptidase P family protein
1	gene	1820108	1820206	SAUSA300_RS09030	SAUSA300_RS09030		YP_500322.1	hypothetical protein
1	gene	1820330	1821448	ald	SAUSA300_RS09035	SAUSA300_1655	YP_500323.1	alanine dehydrogenase
1	gene	1821589	1822089	SAUSA300_RS09040	SAUSA300_RS09040	SAUSA300_1656	YP_500324.1	universal stress protein
1	gene	1822335	1823537	SAUSA300_RS09045	SAUSA300_RS09045	SAUSA300_1657	YP_500325.1	acetate kinase
1	gene	1823625	1824572	SAUSA300_RS09050	SAUSA300_RS09050	SAUSA300_1658	YP_500326.1	class I SAM-dependent methyltransferase
1	gene	1824695	1825189	tpx	SAUSA300_RS09055	SAUSA300_1659	YP_500327.1	thiol peroxidase
1	gene	1825287	1826057	SAUSA300_RS09060	SAUSA300_RS09060	SAUSA300_1660	YP_500328.1	TSUP family transporter
1	gene	1826101	1827324	thiI	SAUSA300_RS09065	SAUSA300_1661	YP_500329.1	tRNA 4-thiouridine(8) synthase ThiI
1	gene	1827324	1828472	SAUSA300_RS09070	SAUSA300_RS09070	SAUSA300_1662	YP_500330.1	cysteine desulfurase
1	gene	1828621	1828761	SAUSA300_RS09075	SAUSA300_RS09075	SAUSA300_1663	YP_500331.1	hypothetical protein
1	gene	1828835	1830529	ezrA	SAUSA300_RS09080	SAUSA300_1664	YP_500332.1	septation ring formation regulator EzrA
1	gene	1830666	1831130	SAUSA300_RS09085	SAUSA300_RS09085	SAUSA300_1665	YP_500333.1	GAF domain-containing protein
1	gene	1831374	1831976	rpsD	SAUSA300_RS09090	SAUSA300_1666	WP_019165370.1	30S ribosomal protein S4
1	gene	1832192	1832935	SAUSA300_RS09100	SAUSA300_RS09100	SAUSA300_1667	YP_500336.1	glycerophosphoryl diester phosphodiesterase
1	gene	1833015	1833461	SAUSA300_RS09105	SAUSA300_RS09105	SAUSA300_1668	YP_500337.1	OsmC family protein
1	gene	1833575	1834735	SAUSA300_RS09110	SAUSA300_RS09110	SAUSA300_1669	YP_500338.1	alanine--glyoxylate aminotransferase family protein
1	gene	1834722	1836326	SAUSA300_RS09115	SAUSA300_RS09115	SAUSA300_1670	YP_500339.1	phosphoglycerate dehydrogenase
1	gene	1836420	1836515	SAUSA300_RS09120	SAUSA300_RS09120		YP_500340.1	hypothetical protein
1	gene	1836476	1837606	SAUSA300_RS09125	SAUSA300_RS09125	SAUSA300_1671	YP_500341.1	HAD family hydrolase
1	gene	1837713	1839179	SAUSA300_RS09130	SAUSA300_RS09130	SAUSA300_1672	YP_500342.1	PTS transporter subunit EIIC
1	gene	1839307	1839924	SAUSA300_RS09135	SAUSA300_RS09135	SAUSA300_1673	YP_500343.1	1-acyl-sn-glycerol-3-phosphate acyltransferase
1	gene	1840096	1841370	SAUSA300_RS09140	SAUSA300_RS09140	SAUSA300_1674	YP_500344.1	trypsin-like peptidase domain-containing protein
1	gene	1841464	1842726	SAUSA300_RS09145	SAUSA300_RS09145	SAUSA300_1675	YP_500345.1	tyrosine--tRNA ligase
1	gene	1843108	1844013	SAUSA300_RS09150	SAUSA300_RS09150	SAUSA300_1676	YP_500346.1	penicillin-binding protein
1	gene	1843993	1844085	SAUSA300_RS09155	SAUSA300_RS09155		YP_500347.1	hypothetical protein
1	gene	1844216	1846903	harA	SAUSA300_RS09160	SAUSA300_1677	YP_500348.1	haptoglobin-binding heme uptake protein HarA
1	gene	1847198	1848865	SAUSA300_RS09165	SAUSA300_RS09165	SAUSA300_1678	YP_500350.1	formate--tetrahydrofolate ligase
1	gene	1849305	1851011	acsA	SAUSA300_RS09170	SAUSA300_1679	YP_500351.1	acetate--CoA ligase
1	gene	1851180	1851812	SAUSA300_RS09175	SAUSA300_RS09175	SAUSA300_1680	YP_500352.1	hypothetical protein
1	gene	1851837	1853006	SAUSA300_RS09180	SAUSA300_RS09180	SAUSA300_1681	YP_500353.1	acetoin utilization protein AcuC
1	gene	1853104	1854093	ccpA	SAUSA300_RS09185	SAUSA300_1682	YP_500354.1	catabolite control protein A
1	gene	1854166	1854279	SAUSA300_RS09190	SAUSA300_RS09190		YP_500355.1	hypothetical protein
1	gene	1854633	1855724	SAUSA300_RS09195	SAUSA300_RS09195	SAUSA300_1683	YP_500356.1	bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase
1	gene	1856185	1856289	SAUSA300_RS09200	SAUSA300_RS09200		YP_500357.1	hypothetical protein
1	gene	1856424	1857623	SAUSA300_RS09205	SAUSA300_RS09205	SAUSA300_1684	WP_000193956.1	membrane protein
1	gene	1857697	1858188	SAUSA300_RS09210	SAUSA300_RS09210	SAUSA300_1685	YP_500359.1	DUF948 domain-containing protein
1	gene	1858262	1859575	SAUSA300_RS09215	SAUSA300_RS09215	SAUSA300_1686	YP_500360.1	UDP-N-acetylmuramate--L-alanine ligase
1	gene	1859599	1863423	SAUSA300_RS09220	SAUSA300_RS09220	SAUSA300_1687	YP_500361.1	DNA translocase FtsK
1	gene	1863444	1864040	SAUSA300_RS09225	SAUSA300_RS09225	SAUSA300_1688	YP_500362.1	DUF4479 domain-containing protein
1	gene	1864069	1864926	SAUSA300_RS09230	SAUSA300_RS09230	SAUSA300_1689	YP_500363.1	DUF1444 domain-containing protein
1	gene	1865026	1865337	SAUSA300_RS09235	SAUSA300_RS09235	SAUSA300_1690	YP_500364.1	thioredoxin family protein
1	gene	1865402	1866478	SAUSA300_RS09240	SAUSA300_RS09240	SAUSA300_1691	YP_500365.1	M42 family metallopeptidase
1	gene	1866565	1866876	SAUSA300_RS09245	SAUSA300_RS09245	SAUSA300_1692	YP_500366.1	PepSY domain-containing protein
1	gene	1867001	1867843	SAUSA300_RS09250	SAUSA300_RS09250	SAUSA300_1693	YP_500367.1	MBL fold metallo-hydrolase
1	gene	1868313	1868957	trmB	SAUSA300_RS09255	SAUSA300_1694	YP_500368.1	tRNA (guanosine(46)-N7)-methyltransferase TrmB
1	gene	1868972	1869763	SAUSA300_RS09260	SAUSA300_RS09260	SAUSA300_1695	WP_001602611.1	phosphotransferase family protein
1	gene	1870313	1871161	dat	SAUSA300_RS09265	SAUSA300_1696	YP_500370.1	D-amino-acid transaminase
1	gene	1871165	1872574	sapep	SAUSA300_RS09270	SAUSA300_1697	YP_500371.1	Mn(2+)-dependent dipeptidase Sapep
1	gene	1873324	1873746	SAUSA300_RS09275	SAUSA300_RS09275	SAUSA300_1698	YP_500372.1	YtxH domain-containing protein
1	gene	1873763	1874458	SAUSA300_RS09280	SAUSA300_RS09280	SAUSA300_1699	YP_500373.1	rRNA pseudouridine synthase
1	gene	1874455	1876116	SAUSA300_RS09285	SAUSA300_RS09285	SAUSA300_1700	YP_500374.1	polysaccharide biosynthesis protein
1	gene	1876523	1877791	SAUSA300_RS09290	SAUSA300_RS09290	SAUSA300_1701	YP_500375.1	NAD(P)/FAD-dependent oxidoreductase
1	gene	1877908	1884468	sasC	SAUSA300_RS09295	SAUSA300_1702	YP_500376.1	LPXTG-anchored repetitive surface protein SasC
1	gene	1884794	1885105	SAUSA300_RS09300	SAUSA300_RS09300	SAUSA300_1703	YP_500377.1	rhodanese-like domain-containing protein
1	gene	1885127	1887544	SAUSA300_RS09305	SAUSA300_RS09305	SAUSA300_1704	YP_500378.1	leucine--tRNA ligase
1	gene	1887832	1889013	SAUSA300_RS09310	SAUSA300_RS09310	SAUSA300_1705	YP_500379.1	MFS transporter
1	gene	1889123	1890076	SAUSA300_RS09315	SAUSA300_RS09315	SAUSA300_1706	YP_500380.1	TIGR01212 family radical SAM protein
1	gene	1890073	1890636	SAUSA300_RS09320	SAUSA300_RS09320	SAUSA300_1707	YP_500381.1	class I SAM-dependent methyltransferase
1	gene	1890756	1891157	SAUSA300_RS09325	SAUSA300_RS09325	SAUSA300_1708	YP_500382.1	MarR family transcriptional regulator
1	pseudogene	1891728	1892389	SAUSA300_RS09335	SAUSA300_RS09335	SAUSA300_1709	WP_000277741.1	transposase
1	gene	1892736	1893563	SAUSA300_RS09340	SAUSA300_RS09340	SAUSA300_1710	YP_500385.1	alpha/beta hydrolase
1	gene	1893566	1893685	SAUSA300_RS09345	SAUSA300_RS09345		YP_500386.1	hypothetical protein
1	gene	1893797	1894798	SAUSA300_RS09350	SAUSA300_RS09350	SAUSA300_1711	YP_500387.1	proline dehydrogenase
1	gene	1894920	1895384	SAUSA300_RS09355	SAUSA300_RS09355	SAUSA300_1712	YP_500388.1	6%2C7-dimethyl-8-ribityllumazine synthase
1	gene	1895397	1896578	ribB	SAUSA300_RS09360	SAUSA300_1713	YP_500389.1	3%2C4-dihydroxy-2-butanone-4-phosphate synthase
1	gene	1896589	1897221	SAUSA300_RS09365	SAUSA300_RS09365	SAUSA300_1714	YP_500390.1	riboflavin synthase
1	gene	1897228	1898271	ribD	SAUSA300_RS09370	SAUSA300_1715	WP_015581873.1	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD
1	gene	1898752	1900254	SAUSA300_RS09375	SAUSA300_RS09375	SAUSA300_1716	YP_500392.1	FAD/NAD(P)-binding protein
1	gene	1900777	1901091	SAUSA300_RS09380	SAUSA300_RS09380	SAUSA300_1717	YP_500393.1	winged helix-turn-helix transcriptional regulator
1	gene	1901091	1902383	arsB	SAUSA300_RS09385	SAUSA300_1718	YP_500394.1	arsenite efflux transporter membrane subunit ArsB
1	gene	1902401	1902796	arsC	SAUSA300_RS09390	SAUSA300_1719	YP_500395.1	arsenate reductase (thioredoxin)
1	gene	1903091	1903945	SAUSA300_RS09395	SAUSA300_RS09395	SAUSA300_1720	YP_500396.1	glucosaminidase domain-containing protein
1	gene	1904221	1904445	SAUSA300_RS09400	SAUSA300_RS09400	SAUSA300_1721	YP_500397.1	hypothetical protein
1	gene	1904644	1905114	sigS	SAUSA300_RS09405	SAUSA300_1722	YP_500398.1	RNA polymerase sigma factor SigS
1	gene	1905227	1905670	SAUSA300_RS09410	SAUSA300_RS09410		YP_500399.1	competence protein ComK
1	gene	1905657	1906100	SAUSA300_RS09415	SAUSA300_RS09415	SAUSA300_1723	YP_500400.1	hypothetical protein
1	gene	1906396	1907031	sdpA	SAUSA300_RS09420	SAUSA300_1724	YP_500401.1	CPBP family intramembrane metalloprotease SdpA
1	gene	1907471	1908184	SAUSA300_RS09425	SAUSA300_RS09425	SAUSA300_1725	YP_500402.1	transaldolase
